"","cia_ano","ano","cd_cvm","ativo_total","ativo_circulante","ativo_nao_circulante","passivo_total","passivo_circulante","passivo_nao_circulante","patrimonio_liquido","receitas","resultado_operacional","lucro_liquido","fc_operacional","fc_investimento","fc_financiamento","fc_diferenca","liquidez_geral","liquidez_corrente","prop_capitalterceiros","endividamento_geral","margem_operacional","margem_liquida","roe","fluxocaixa_livre"
"3964","025550_2021",2021-12-31,"025550",1206063,606066,1162339,1206063,189089,680879,369413,435516,60187,-55509,NA,NA,NA,NA,2.03272419215419,3.2051890908514,0.701937499445288,0.491950656099706,0.138196989318418,-0.127455707712231,-0.15026271408965,NA
"3965","022365_2021",2021-12-31,"022365",6688919,4822084,7132419,6688919,1224721,2130452,4165912,1804939,4229505,1444565,NA,NA,NA,NA,3.56300643811809,3.93729184034568,0.446102257852424,0.280661856038683,2.3432952581777,0.800340066894227,0.346758404882292,NA
"3966","022217_2021",2021-12-31,"022217",531374,144604,859166,531374,86876,291697,296726,147134,10451,4384,NA,NA,NA,NA,2.65145691848072,1.66448731525393,0.560600563602197,0.377151140201441,0.0710304892139138,0.0297959683010045,0.0147745731752526,NA
"3967","025135_2021",2021-12-31,"025135",2409870,2692765,1933732,2409870,196605,263375,2045267,751282,351583,175197,NA,NA,NA,NA,10.0580394799774,13.6963200325526,0.183606646370597,0.0994229543432104,0.467977403957502,0.233197387931562,0.0856597207112812,NA
"3968","022497_2021",2021-12-31,"022497",4403581,1698835,6449458,4403581,2618127,589873,1275049,2096548,1191138,377306,NA,NA,NA,NA,2.53999158354115,0.648874176080839,0.715584415874107,0.393702091959629,0.568142489463633,0.179965352570034,0.295914902093959,NA
"3969","021067_2021",2021-12-31,"021067",2693527,1341379,1888458,2693527,663328,982467,1071763,619643,161027,84943,NA,NA,NA,NA,1.96247831595065,2.02219565584447,0.605615409128342,0.509559770353736,0.259870602911677,0.137083772430254,0.0792553950826815,NA
"3970","025291_2021",2021-12-31,"025291",5453481,2832183,7756897,5453481,566863,1137917,4175445,727799,370463,15991,NA,NA,NA,NA,6.21140557725924,4.99623895015198,0.289917477647539,0.16099415624398,0.509018286642328,0.0219717257099831,0.0038297714375354,NA
"3971","026123_2021",2021-12-31,"026123",6032410,3408067,7641381,6032410,1190722,2577879,2304943,2702066,239552,-22417,NA,NA,NA,NA,2.93197608343255,2.86218529598009,0.620494558037284,0.34106690216561,0.0886551253744357,-0.00829624442926265,-0.00972562011294856,NA
"3972","025046_2021",2021-12-31,"025046",1470516,490907,2115509,1470516,357243,509813,838138,1141394,-21298,1979,NA,NA,NA,NA,3.00605266557177,1.37415428713789,0.508479387096131,0.332662169047458,-0.0186596390028334,0.00173384475474727,0.00236118634401495,NA
"3973","025119_2021",2021-12-31,"025119",1951410,1705749,664867,1951410,665681,177880,1199022,771819,160867,86359,NA,NA,NA,NA,2.81024845861769,2.56241202618071,0.412987379215435,0.355840422911176,0.208425809678176,0.111890222966784,0.0720245333279956,NA
"3974","025682_2021",2021-12-31,"025682",6897190,5952260,4978219,6897190,2124284,2669756,2151017,6218759,901151,395155,NA,NA,NA,NA,2.28001414256035,2.80200764116286,0.690280871704869,0.438593770684707,0.144908493800773,0.063542420601924,0.183706125985987,NA
"3975","025283_2021",2021-12-31,"025283",3088179,2878969,2078863,3088179,709533,1379054,999592,2486150,286831,69193,NA,NA,NA,NA,2.37377327350979,4.05755475784777,0.676316690191857,0.421270224565899,0.115371558433723,0.0278313858777628,0.0692212422668449,NA
"3976","024961_2021",2021-12-31,"024961",4861369,2293414,6685408,4861369,897523,2661441,1304732,1916332,551408,168871,NA,NA,NA,NA,2.52287519626498,2.55527044989376,0.731740635105484,0.396373154518488,0.287741372580534,0.0881219955623556,0.129429645321798,NA
"3977","022675_2021",2021-12-31,"022675",6517530,1302835,11056203,6517530,602288,4689922,1247654,1115417,-217021,-343132,NA,NA,NA,NA,2.33532645152025,2.1631428818107,0.809223249902444,0.428205658077918,-0.194564902632827,-0.307626654426103,-0.275021760840746,NA
"3978","024694_2021",2021-12-31,"024694",7146492,4166693,6447033,7146492,2161217,3539261,2224635,5110462,612656,497831,NA,NA,NA,NA,1.86190105461331,1.92793828662277,0.719292961500991,0.537085468383111,0.119882703364197,0.0974140889806049,0.223780979801181,NA
"3979","025879_2021",2021-12-31,"025879",3941835,1398572,5842895,3941835,705986,1943305,1325116,1261856,135646,-54955,NA,NA,NA,NA,2.73336035943201,1.98101945364356,0.6665877450397,0.365850041158787,0.107497210458246,-0.0435509281566201,-0.0414718409558107,NA
"3980","022586_2021",2021-12-31,"022586",1285009,45287,2375956,1285009,146165,323733,823397,109806,-1466,-2479,NA,NA,NA,NA,5.15269909639964,0.309834775767112,0.363333964795348,0.194073044299973,-0.0133508187166457,-0.0225761798080251,-0.00301069836300108,NA
"3981","024996_2021",2021-12-31,"024996",1192176,563680,800966,1192176,141472,709813,346733,135787,22938,6777,NA,NA,NA,NA,1.60304245934088,3.98439267134133,0.710577804340168,0.623813794932898,0.168926333154131,0.0499090487307327,0.0195452985438363,NA
"3982","027138_2021",2021-12-31,"027138",304841,263948,82585,304841,200079,32398,72364,999284,49353,16381,NA,NA,NA,NA,1.49061197451791,1.31921890853113,0.762617233246184,0.670865400986342,0.0493883620672401,0.0163927371998351,0.226369465480073,NA
"3983","024317_2021",2021-12-31,"024317",3813408,925289,6142184,3813408,761350,1504760,1572720,2753287,-443234,-273841,NA,NA,NA,NA,3.11876872702561,1.21532672226965,0.590312673392674,0.320639357235606,-0.160983580716431,-0.0994596640306659,-0.174119360089526,NA
"3984","023957_2021",2021-12-31,"023957",407172,150875,291725,407172,104237,255468,57570,211276,29368,6337,NA,NA,NA,NA,1.23045273209992,1.44742270019283,0.862033431190462,0.81270899231812,0.139003010280392,0.0299939415740548,0.110074691679694,NA
"3985","026379_2021",2021-12-31,"026379",2541901,688172,4196111,2541901,1015089,1077462,457953,1146236,-75836,-121078,NA,NA,NA,NA,2.33412853497955,0.677942525236703,0.820446076540166,0.428425420885727,-0.0661608953130071,-0.105630952090145,-0.26438957709634,NA
"3986","025232_2021",2021-12-31,"025232",902829,1181865,466818,902829,97855,109491,695483,263486,-119171,-34334,NA,NA,NA,NA,7.95136149238471,12.0777170302999,0.22966253853166,0.125764625461656,-0.452285889952407,-0.130306733564592,-0.0493671304690409,NA
"3987","025321_2021",2021-12-31,"025321",1650176,14073,3182774,1650176,725387,342297,582492,33617,-275065,-171192,NA,NA,NA,NA,2.99418835535608,0.0194006785343548,0.647012197486813,0.333980324988966,-8.18231846982182,-5.09242347621739,-0.293895881831854,NA
"3988","025402_2021",2021-12-31,"025402",3768362,617778,6753139,3768362,237755,1179116,2351497,87902,519889,180479,NA,NA,NA,NA,5.20224988725156,2.59838068600029,0.375990614504741,0.192224522403386,5.91441605424222,2.05318422789015,0.0767506826502437,NA
"3989","012696_2021",2021-12-31,"012696",449897,275994,351123,449897,320370,1635309,NA,744692,-121382,-114498,NA,NA,NA,NA,0.320664587593363,0.86148515778631,NA,3.11852333775037,-0.16299624542764,-0.153752155253447,NA,NA
"3990","023620_2021",2021-12-31,"023620",6867578,779696,12274155,6867578,794702,4407652,1696888,1410454,534742,172801,NA,NA,NA,NA,2.50922005692039,0.981117450314709,0.754047183734097,0.398530211506168,0.379127571689683,0.122514452793214,0.101834063297047,NA
"3991","021156_2021",2021-12-31,"021156",1626757,912205,1685021,1626757,549507,520210,577002,2365296,341970,134302,NA,NA,NA,NA,2.42795617906418,1.6600425472287,0.649605063158924,0.411869047976572,0.144578099316111,0.0567802084813064,0.232758291998988,NA
"3992","004863_2021",2021-12-31,"004863",20289,16685,19283,20289,635,40862,NA,903,-4226,-1943,-834,-160,41,-953,0.86676145263513,26.2755905511811,NA,1.15371997330961,-4.67995570321152,-2.15171650055371,NA,-994
"3993","003069_2021",2021-12-31,"003069",3396582,1618366,3880848,3396582,474737,730524,2370279,2389477,1502503,642907,NA,NA,NA,NA,4.56267480653568,3.40897381076259,0.337085027716093,0.219169684976799,0.628799942414177,0.269057622232815,0.271236845957797,NA
"3994","003115_2021",2021-12-31,"003115",375056,97370,486952,375056,29455,250130,173654,2891,14178,9311,NA,NA,NA,NA,2.08996190782767,3.30572059073162,0.616859978951502,0.478477620216251,4.90418540297475,3.22068488412314,0.0536181141810727,NA
"3995","022845_2021",2021-03-31,"022845",11839684,4513425,13389332,11839684,9492236,3471956,NA,10329992,2279581,163042,NA,NA,NA,NA,1.3809388969247,0.475485965582819,NA,0.724145001800561,0.220675969545765,0.01578336169089,NA,NA
"3996","025313_2021",2021-12-31,"025313",31480,31230,296,31480,1648,16926,21597,20864,5306,2285,NA,NA,NA,NA,1.697318832777,18.9502427184466,0.462373353912026,0.589164499143564,0.254313650306748,0.109518788343558,0.105801731721998,NA
"3997","025542_2021",2021-12-31,"025542",1231368,657464,1357660,1231368,468542,616799,160434,721887,-262303,-106786,NA,NA,NA,NA,1.85667361686327,1.40321251883502,0.871217515201381,0.538597624761553,-0.363357422976172,-0.14792619897574,-0.665607040901555,NA
"3998","008745_2021",2021-12-31,"008745",162833,166342,61660,162833,72937,7803,85966,291975,63323,33542,NA,NA,NA,NA,2.8239038890265,2.2806257455064,0.484325699135004,0.35411970070438,0.216878157376488,0.114879698604333,0.390177512039644,NA
"3999","013986_2021",2021-12-31,"013986",118975152,47693717,160632546,118975152,11551224,96323566,15175130,40965431,27013148,8635532,NA,NA,NA,NA,1.93118580346715,4.12888859223923,0.876675011247468,0.517816565451472,0.65941325016207,0.210800467350142,0.569058189287341,NA
"4000","022349_2021",2021-12-31,"022349",3366326,1680536,3460222,3366326,1519000,269380,1592006,2923827,872379,343720,NA,NA,NA,NA,2.87453337657545,1.10634364713627,0.529046091186036,0.347882549616224,0.298368884342336,0.117558254985675,0.21590370890562,NA
"4001","021350_2021",2021-12-31,"021350",5679619,3580294,3384553,5679619,496841,3788200,1458780,1776380,567188,208760,NA,NA,NA,NA,1.62538631485673,7.20611624241961,0.74602620798942,0.615238353405323,0.319294295139553,0.117519900021392,0.143105882998122,NA
"4002","019739_2021",2021-12-31,"019739",25312056,7387004,40395758,25312056,4984500,12874113,7617090,10901336,6127189,2043677,NA,NA,NA,NA,2.67561439401817,1.4819949844518,0.701005699430552,0.373745933732336,0.562058540347715,0.187470324738179,0.268301542977699,NA
"4003","025690_2021",2021-12-31,"025690",4090778,2749911,4163453,4090778,346483,2253601,1683165,1024313,462748,146846,NA,NA,NA,NA,2.65890025091497,7.93664047009521,0.607035453694147,0.376095342296457,0.451764255652325,0.143360476729281,0.0872439719219447,NA
"4004","025275_2021",2021-12-31,"025275",1862404,669985,1859372,1862404,682288,1316831,12796,227901,-631763,-381698,NA,NA,NA,NA,1.26523583638593,0.981968025232746,0.993639890353221,0.790366484446442,-2.77209402328204,-1.67484126879654,-29.8294779618631,NA
"4005","027111_2021",2021-12-31,"027111",120139327,1181559,7311497,120139327,56849557,49182002,6705725,NA,NA,NA,-2114995,-495223,4099891,1112938,0.0800993221272923,0.0207839614299897,0.940519012326038,12.4845001610728,NA,NA,NA,-2610218
"4006","025259_2021",2021-12-31,"025259",472295,801247,115930,472295,39417,11029,424561,106140,-253863,-118785,NA,NA,NA,NA,18.1813622487412,20.3274475480123,0.106200540202565,0.0550013792321438,-2.39177501413228,-1.11913510457886,-0.279783117149244,NA
"4007","002453_2021",2021-12-31,"002453",52045808,13774358,63763992,52045808,10687593,23785422,19461765,33646118,11649349,3752869,NA,NA,NA,NA,2.2492477086788,1.28881760373921,0.639161131277443,0.444593094900781,0.346231592007137,0.111539435247775,0.192832921371726,NA
"4008","005983_2021",2021-12-31,"005983",4096,2337,2455,4096,152240,13718,NA,2845,-3411,-4467,-4467,0,4467,0,0.02887477554562,0.0153507619548082,NA,34.6323038397329,-1.19894551845343,-1.5701230228471,NA,-4467
"4009","003891_2021",2021-12-31,"003891",11181967,3997100,101796,11181967,9692870,182497,1062881,NA,NA,NA,NA,NA,NA,NA,0.415062650329856,0.412375282037209,0.902828953960451,2.40927483888345,NA,NA,NA,NA
"4010","001325_2021",2021-12-31,"001325",12993418,1212577,1774125,12993418,10230839,1547342,1215237,2510145,160405,201574,NA,NA,NA,NA,0.253579224160335,0.118521755644869,0.906472877267552,3.94354073489756,0.0639026829127401,0.0803037274739109,0.165872171436518,NA
"4011","004707_2021",2021-12-31,"004707",3076634,1805186,3860897,3076634,643653,663076,1769905,4339,-19198,23648,NA,NA,NA,NA,4.33608116143439,2.80459502247329,0.424726828085499,0.230622989462032,-4.4245217792118,5.45010371053238,0.0133611691022965,NA
"4012","003077_2021",2021-12-31,"003077",830417,436611,744871,830417,485179,208076,146837,954276,42734,-2018,NA,NA,NA,NA,1.70425312475208,0.899896739141636,0.825213190936231,0.586767297343506,0.0447815935850844,-0.00211469218548931,-0.0137431301374994,NA
"4013","019445_2021",2021-12-31,"019445",12721650,3872732,17732738,12721650,1910539,4561075,6759958,5894710,1501205,537587,NA,NA,NA,NA,3.33849793884493,2.02703634942809,0.489103940181862,0.299535904564909,0.254669865014564,0.0911982099204202,0.0795251982334801,NA
"4014","023574_2021",2021-12-31,"023574",2951198,1116216,4515182,2951198,488162,1428829,1126686,1852245,-79469,-80449,NA,NA,NA,NA,2.93762359865018,2.28656880297934,0.629827343703028,0.340411208726501,-0.0429041514486475,-0.0434332391233341,-0.0714032126075943,NA
"4015","026336_2021",2021-12-31,"026336",218056,197838,102704,218056,45880,24392,147784,148772,94482,42324,NA,NA,NA,NA,4.2768385701275,4.31207497820401,0.322265839967715,0.233817569590939,0.635079181566424,0.284489016750464,0.286390948952525,NA
"4016","025836_2021",2021-12-31,"025836",406605,606975,157800,406605,333619,150891,NA,123488,-154234,-82252,NA,NA,NA,NA,1.57845039318074,1.8193658035064,NA,0.633532738387107,-1.24897965794247,-0.666072816791915,NA,NA
"4017","025089_2021",2021-12-31,"025089",3447347,2036376,4164025,3447347,699604,994663,1759256,2097525,257065,75036,NA,NA,NA,NA,3.65963629109225,2.91075522724284,0.490590912526136,0.273251197785434,0.122556346169891,0.0357735903028569,0.0426521211239297,NA
"4018","025933_2021",2021-12-31,"025933",964182,1195534,62909,964182,786393,150773,27639,2184137,40967,9121,NA,NA,NA,NA,1.3428176011507,1.52027548566684,0.971352760402361,0.744702779545836,0.0187566073007325,0.00417602009397762,0.330004703498679,NA
"4019","023868_2021",2021-12-31,"023868",1605913,33102,3117892,1605913,141672,1238926,236914,244986,-92547,-76342,NA,NA,NA,NA,2.28233997151959,0.233652380145689,0.853531843967773,0.438146819701973,-0.377764443682496,-0.311617806731813,-0.322235072642393,NA
"4020","024236_2021",2021-12-31,"024236",374377,278142,321911,374377,106361,52982,229080,433141,36671,14499,NA,NA,NA,NA,3.76579454384567,2.61507507451039,0.410230599114882,0.265548209908125,0.0846629619454173,0.0334740881144939,0.0632922996333159,NA
"4021","026565_2021",2021-12-31,"026565",3092672,843368,4261634,3092672,31591,2473850,599221,19493,-25793,-13658,NA,NA,NA,NA,2.03756624083345,26.6964641828369,0.806993160608144,0.490781590291248,-1.32319294105576,-0.700661776022162,-0.0227929261491169,NA
"4022","027103_2021",2021-12-31,"027103",28609833,4655109,39562509,28609833,3904592,10886351,15951041,6250192,5995047,1745876,NA,NA,NA,NA,2.98950634858102,1.19221393682106,0.481131699242313,0.334503387314984,0.95917805405018,0.279331578933895,0.109452166789616,NA
"4023","024775_2021",2021-12-31,"024775",18597301,6388107,25799071,18597301,3489342,11135455,6979942,12584361,296370,-115967,NA,NA,NA,NA,2.20086323249478,1.83074831873746,0.676925419001822,0.454367170678958,0.0235506594256157,-0.00921516793741057,-0.0166143214370549,NA
"4024","024090_2021",2021-12-31,"024090",2310217,1022213,3076522,2310217,726379,729063,873061,1985798,655873,213993,NA,NA,NA,NA,2.81614451142677,1.40727223666984,0.62505480989288,0.355095413584923,0.330281831283947,0.107761715944925,0.245106584763264,NA
"4025","025909_2021",2021-12-31,"025909",767648,794199,123462,767648,113654,222559,443205,547477,64118,19638,NA,NA,NA,NA,2.7294036815947,6.98786668309078,0.431364171728136,0.366380395374763,0.117115422200385,0.0358700000182656,0.0443090669103462,NA
"4026","003395_2021",2021-12-31,"003395",280734,165121,231306,280734,61932,77888,148323,212597,32667,15998,NA,NA,NA,NA,2.83526677156344,2.66616611767745,0.485245173403484,0.35270049719116,0.153656918959346,0.0752503563079441,0.107859199180168,NA
"4027","026085_2021",2021-12-31,"026085",2892361,2217731,3386260,2892361,513987,1037204,1342099,728755,92183,2243,NA,NA,NA,NA,3.61270211082968,4.3147608791662,0.536133951314939,0.276801122628498,0.126493814793724,0.00307785195298832,0.00167126270118672,NA
"4028","025330_2021",2021-12-31,"025330",4528962,4074554,2096514,4528962,2429993,685319,1511717,5738533,719369,288231,NA,NA,NA,NA,1.98088281366361,1.67677602363464,0.673285600760229,0.504825420818568,0.125357648026072,0.0502272967673097,0.190664654826267,NA
"4029","023507_2021",2021-12-31,"023507",1192643,890965,961214,1192643,245643,310307,641472,904991,266802,113957,NA,NA,NA,NA,3.33155679467578,3.62707262165012,0.464289114447538,0.300159973739039,0.294811771608778,0.125920589265529,0.17764921929562,NA
"4030","027057_2021",2021-12-31,"027057",1256699,303995,2008940,1256699,259207,164545,847819,631147,119049,57208,NA,NA,NA,NA,5.4582279257679,1.17278854351927,0.333250758313928,0.183209644888421,0.188623252586165,0.0906413244458106,0.0674766665998285,NA
"4031","026417_2021",2021-12-31,"026417",143250,244840,24458,143250,68100,8564,66586,179843,184069,124500,NA,NA,NA,NA,3.51270478973182,3.59530102790015,0.535176265270506,0.284680911109626,1.0234982734941,0.692270480363428,1.86976241251915,NA
"4032","025658_2021",2021-12-31,"025658",6774910,6048674,2653934,6774910,4860330,441947,1474188,6580618,463672,119397,NA,NA,NA,NA,1.6412963713514,1.24449862457899,0.782454716434011,0.609274484154635,0.0704602516055483,0.0181437366520895,0.0809917052641861,NA
"4033","004081_2021",2021-12-31,"004081",671512,307806,589886,671512,255122,118591,304984,600771,71317,27107,NA,NA,NA,NA,2.40208930382406,1.20650512303917,0.550633051273249,0.416304255802658,0.118709125440476,0.045120353678856,0.0888800723972405,NA
"4034","023825_2021",2021-12-31,"023825",21715853,9292989,32680008,21715853,3751193,14684900,3284472,5332623,2848506,819439,NA,NA,NA,NA,2.27667526953786,2.4773422748443,0.848785149005102,0.439236993250684,0.534166019236687,0.153665278794319,0.24948880672449,NA
