"cia_ano","ano","cd_cvm","ativo_total","ativo_circulante","ativo_nao_circulante","passivo_total","passivo_circulante","passivo_nao_circulante","patrimonio_liquido","receitas","resultado_operacional","lucro_liquido","fc_operacional","fc_investimento","fc_financiamento","fc_diferenca","liquidez_geral","liquidez_corrente","prop_capitalterceiros","endividamento_geral","margem_operacional","margem_liquida","roe","fluxocaixa_livre"
"021121_2021","2021-12-31","021121",29064884,21504465,28140837,29064884,8785331,28047586,8138376,20362901,-280471,332694,NULL,NULL,NULL,NULL,"1.3478514883846968","2.4477694693575005","0.8190317543238083","0.7419215014544579","-0.01377362685208753","0.016338241785883063","0.040879654614139234",NULL
"026956_2021","2021-12-31","026956",466932,85556,759445,466932,141167,277989,49668,320341,8714,-6158,NULL,NULL,NULL,NULL,"2.0159582589775646","0.6060623233475245","0.8940583246591471","0.49604201651832364","0.027202262588928675","-0.01922326520801271","-0.12398324877184505",NULL
"025844_2021","2021-12-31","025844",4000426,3057193,2257851,4000426,552990,1092260,2412238,1472883,326584,160743,NULL,NULL,NULL,NULL,"3.2305388238869472","5.528477910992965","0.4054848714278391","0.3095458852269144","0.22173112188816083","0.10913494147192954","0.06663645958649188",NULL
"013366_2021","2021-12-31","013366",60349453,50323355,58127410,60349453,29178767,93886062,NULL,41634000,18276519,8022131,5692439,-1614719,-22619,4055101,"0.8812490610131998","1.7246566655815168",NULL,"1.1347529821481666","0.438980616803574","0.19268220685017054",NULL,4077720
"025755_2021","2021-12-31","025755",6942867,2186546,921513,6942867,5273186,215417,1273612,892472,212872,113336,NULL,NULL,NULL,NULL,"0.5662750612496477","0.4146536837502034","0.8116575707811715","1.765926258156618","0.2385195277835047","0.12699109888041304","0.08898785501392889",NULL
"024597_2021","2021-12-31","024597",957927,297643,775928,957927,169603,547697,283628,126953,160752,45258,NULL,NULL,NULL,NULL,"1.4966833960685906","1.7549394763064332","0.7166349627545637","0.6681439792989937","1.2662323852134254","0.3564941356249951","0.15956816675363505",NULL
"025461_2021","2021-12-31","025461",999039,939225,616375,999039,186459,185747,640822,721391,-162412,-84809,NULL,NULL,NULL,NULL,"4.179406027844796","5.037166347561662","0.36741926185653306","0.2392684494728722","-0.22513726952512578","-0.11756315229882269","-0.13234408306830914",NULL
"025810_2021","2021-12-31","025810",4299333,2158933,5615368,4299333,774688,1973577,1762950,2360792,-93562,-61787,NULL,NULL,NULL,NULL,"2.82880326314966","2.786841928621587","0.609207275645253","0.35350637954460473","-0.0396316151528809","-0.02617214900762117","-0.03504750560140673",NULL
"026409_2021","2021-12-31","026409",2009274,882389,2994281,2009274,300604,987642,765427,420693,174221,51672,NULL,NULL,NULL,NULL,"3.009262206131438","2.93538675466727","0.6272887650565596","0.33230736688962437","0.4141285925841409","0.12282590867925067","0.06750741742844191",NULL
"021202_2021","2021-12-31","021202",3483555,1498052,4739234,3483555,683045,2047947,804830,2087850,539923,151895,NULL,NULL,NULL,NULL,"2.2838902494038797","2.19319664150971","0.7723782475475293","0.4378494107853961","0.25860239001844004","0.07275187393730392","0.1887292968701465",NULL
"024783_2021","2021-12-31","024783",60448490,21457134,83262387,60448490,13693877,21129185,28566725,40164687,1209483,1139239,NULL,NULL,NULL,NULL,"3.007188770476301","1.5669144684153362","0.549348146571308","0.3325364904982711","0.03011309412170945","0.02836419464690463","0.039879930233514695",NULL
"009512_2021","2021-12-31","009512",972951000,226657000,1554614000,972951000,134913000,614826000,389581000,452668000,362406000,107264000,NULL,NULL,NULL,NULL,"2.375854797469519","1.6800234225019086","0.6580583154864305","0.42090114306020815","0.8005999982327003","0.2369595376744104","0.27533170252142686",NULL
"007811_2021","2021-12-31","007811",1199309,1028471,237947,1199309,1171674,803642,NULL,4245,-392411,-193239,NULL,NULL,NULL,NULL,"0.6411217243215769","0.8777791433453332",NULL,"1.5597662067342695","-92.44075382803298","-45.52155477031802",NULL,NULL
"006505_2021","2021-12-31","006505",35340000,20245000,27104000,35340000,18677000,13619000,5637000,30899000,-1903000,-297000,NULL,NULL,NULL,NULL,"1.4660948724300222","1.0839535257268298","0.8513958822133763","0.6820840989250037","-0.0615877536489854","-0.009611961552153792","-0.05268759978712081",NULL
"004030_2021","2021-12-31","004030",79379103,51618834,85323585,79379103,24541616,33520335,23374389,47912039,39135740,13595621,NULL,NULL,NULL,NULL,"2.3585569661618844","2.1033184611803883","0.7129734833368002","0.42398806318734594","0.8168247650658325","0.2837621041342031","0.5816460485876229",NULL
"008893_2021","2021-12-31","008893",2156525,1086449,3103410,2156525,233076,1000869,923210,1475,1142910,591383,NULL,NULL,NULL,NULL,"3.3954989890149077","4.661350804029587","0.5720242634395767","0.29450752400021096","774.8542372881356","400.93762711864406","0.6405725674548586",NULL
"020028_2021","2021-12-31","020028",3097783,1716724,3320899,3097783,854308,982497,1306526,2198001,203319,57917,NULL,NULL,NULL,NULL,"2.7426008748887334","2.009490722315605","0.5843498505248095","0.36461739991261755","0.09250177775169346","0.02634985152418038","0.04432900684716569",NULL
"026247_2021","2021-12-31","026247",5724443,1288721,9458319,5724443,772165,2755793,2355276,2138715,901417,223759,NULL,NULL,NULL,NULL,"3.046249416801447","1.668971010082042","0.5996630424694989","0.32827252899403","0.4214759797354954","0.1046231031250073","0.09500330322221259",NULL
"006700_2021","2021-12-31","006700",455378,35600,729840,455378,665176,665201,NULL,46123,-69037,-39939,NULL,NULL,NULL,NULL,"0.5753557074423264","0.05351966998207993",NULL,"1.7380552362040134","-1.4968020293562865","-0.8659237256900029",NULL,NULL
"011070_2021","2021-12-31","011070",668104,374726,756435,668104,72646,53184,542401,1858776,281344,105725,NULL,NULL,NULL,NULL,"8.989597075419216","5.158246840844644","0.18830314666634743","0.11123969090164884","0.15135981958019687","0.0568788277877485","0.1949203633474127",NULL
"018465_2021","2021-12-31","018465",39010357,27304255,25097788,39010357,12640230,17156798,10469240,109732842,2776028,883878,NULL,NULL,NULL,NULL,"1.758633209996648","2.160107450576453","0.7399997437060718","0.568623402717333","0.025298059809660267","0.008054817353586815","0.08442618566390683",NULL
"024180_2021","2021-12-31","024180",22674441,14029055,12910653,22674441,17351763,1764476,3634360,7987428,-3401019,-682701,-129861,161144,-25919,24211,"1.4092577520086456","0.8085089105931196","0.8402521181969759","0.7095934001957259","-0.4257965142221","-0.08547194416024782","-0.18784627829934294",31283
"010880_2021","2021-12-31","010880",96248,58300,75219,96248,19740,11673,65821,82135,32442,13795,NULL,NULL,NULL,NULL,"4.250437716868812","2.9533941236068895","0.3230660057181644","0.23526988668279422","0.3949838680221586","0.16795519571437267","0.20958356755442792",NULL
"009989_2021","2021-12-31","009989",4196772,3922568,540132,4196772,7092326,960556,NULL,2211159,-650804,-361756,NULL,NULL,NULL,NULL,"0.5541742695348075","0.5530721515057261",NULL,"1.8044865216124768","-0.2943270927147256","-0.16360469780780124",NULL,NULL
"025917_2021","2021-03-31","025917",31392153,17043048,26432500,31392153,12910822,13875496,5609842,89415311,3379089,1039344,NULL,NULL,NULL,NULL,"1.6230505439381404","1.3200590946107071","0.8268362052786503","0.6161237576579828","0.03779094387984626","0.01162378107704619","0.1852715281464255",NULL
"011231_2021","2021-12-31","011231",336528,253189,252240,336528,84190,21150,237598,311648,151589,66068,NULL,NULL,NULL,NULL,"4.798072906778052","3.007352417151681","0.3071692259242195","0.20841700812577038","0.4864109508163056","0.21199558476229594","0.2780663136895092",NULL
"004170_2021","2021-12-31","004170",499128000,190209000,738475000,499128000,84814000,384929000,197058000,293524000,300482000,121343000,NULL,NULL,NULL,NULL,"1.97700444711257","2.2426604098379985","0.7044725487814205","0.5058157564898286","1.023705046265382","0.4134006077867568","0.6157730211409839",NULL
"003980_2021","2021-12-31","003980",73814613,36801131,82611248,73814613,14036814,20739533,42815649,78345081,41295590,15558938,NULL,NULL,NULL,NULL,"3.4337240481296094","2.6217581140563664","0.4481950303224575","0.29122899393872725","0.5270986955773267","0.19859495709756175","0.3633937208332402",NULL
"024805_2021","2021-12-31","024805",NULL,1908807385,1745536296,NULL,674295867,513895989,1392731364,1466386885,557863432,298490271,NULL,NULL,NULL,NULL,"3.0755501837070325","2.8308157863883214","0.4603747398576235","0.3251450765777057","0.38043400258588644","0.2035549240472101","0.21432006107963258",NULL
"011592_2021","2021-12-31","011592",6248208,3174004,7269451,6248208,1796221,2256527,2321437,6289369,5979811,2003833,NULL,NULL,NULL,NULL,"2.576882401767887","1.7670453691388754","0.6358064599631168","0.38806582687434377","0.950780753999328","0.31860636575783674","0.863186465969139",NULL
"024295_2021","2021-12-31","024295",33884000,21385000,26317000,33884000,7339000,16206000,12308000,130121000,5780000,2497000,NULL,NULL,NULL,NULL,"2.0259927797833934","2.9138847254394333","0.6567093409198672","0.49358517462580187","0.0444201935121925","0.019189831003450633","0.20287617809554762",NULL
"025739_2021","2021-12-31","025739",2486122,584014,4186485,2486122,439937,270869,1775316,556247,412729,130410,NULL,NULL,NULL,NULL,"6.711393826163539","1.3274946185476557","0.2859095410442448","0.1490003456661452","0.741988720838045","0.23444620824921303","0.07345734505856985",NULL
"025380_2021","2021-12-31","025380",1058396,200465,925789,1058396,50836,100664,906896,22133,2336,3759,NULL,NULL,NULL,NULL,"7.434019801980198","3.9433669053426708","0.14314113054093175","0.13451672535680229","0.10554375818912935","0.16983689513396286","0.004144907464582488",NULL
"023302_2021","2021-12-31","023302",119799761,70314260,123409923,119799761,46064612,15228638,58506511,145117126,34372637,10706275,NULL,NULL,NULL,NULL,"3.1606120249782808","1.5264268371564707","0.5116308203653261","0.31639441731443513","0.23686134054225963","0.07377678496747517","0.18299288091200652",NULL
"023817_2021","2021-12-31","023817",345489,293347,266688,345489,146975,122033,118967,625547,145833,40261,NULL,NULL,NULL,NULL,"2.08185258430976","1.9958972614390202","0.6933642631612862","0.48034140723347646","0.23312876570425564","0.06436127101560714","0.338421579093362",NULL
"025640_2021","2021-12-31","025640",11846050,2996921,19842021,11846050,1813566,6087645,4034236,1955011,21390,424564,255203,-1041218,1443057,657042,"2.8905622188801186","1.6525017562084865","0.6619953990830842","0.3459534596655134","0.010941114909327875","0.21716706453314075","0.10524024871128015",-786015
"026328_2021","2021-06-30","026328",1515138,121309,2820998,1515138,87018,916863,527108,36530,200630,55776,NULL,NULL,NULL,NULL,"2.930932052703458","1.3940678939989428","0.655707519779698","0.3411883940051123","5.492198193265809","1.5268546400218999","0.10581512707073314",NULL
"026298_2021","2021-12-31","026298",3926321,946666,6633374,3926321,820866,2297044,909246,466312,97376,-95186,NULL,NULL,NULL,NULL,"2.4311285444416293","1.1532527842546774","0.7742213115161171","0.41133160247175476","0.20882156152961964","-0.20412513510267805","-0.10468674044208058",NULL
"025720_2021","2021-12-31","025720",768323,389515,1033891,768323,119287,685453,NULL,2554,-80403,-43209,NULL,NULL,NULL,NULL,"1.76877749335189","3.2653600140836807",NULL,"0.5653622367757337","-31.481205951448707","-16.91816758026625",NULL,NULL
"025747_2021","2021-12-31","025747",2761538,1092841,3574786,2761538,886641,668659,1286049,422560,-65722,-39068,NULL,NULL,NULL,NULL,"3.0011103967080306","1.2325631230678482","0.5473808391718159","0.3332100015703911","-0.1555329420673987","-0.0924555092767891","-0.030378313734546664",NULL
"026530_2021","2021-12-31","026530",6128802,2218969,8123321,6128802,2300943,1357845,2660468,8148858,185049,-74783,NULL,NULL,NULL,NULL,"2.826698349289437","0.9643737372025296","0.578990311517685","0.35376961968770937","0.022708580760641552","-0.009177114142865171","-0.02810896428748626",NULL
"027154_2021","2021-12-31","027154",1406648,1107589,1416045,1406648,122411,647079,916451,476923,388881,209633,NULL,NULL,NULL,NULL,"3.2796189684076467","9.048116590829256","0.4564157345956946","0.3049134700198206","0.8153957766767381","0.439553135411796","0.22874436276462135",NULL
"025674_2021","2021-12-31","025674",4331261,230546,8195296,4331261,239186,2261275,1909987,141222,196663,75937,NULL,NULL,NULL,NULL,"3.369715424475727","0.9638774844681545","0.5669403652418077","0.2967609646608612","1.3925804761297815","0.5377136706745408","0.0397578622262874",NULL
"026000_2021","2021-12-31","026000",1008081,117301,1776214,1008081,84859,259974,696064,104267,135859,38024,NULL,NULL,NULL,NULL,"5.491107289615553","1.3823047643738438","0.33128445946140683","0.1821126317985334","1.3029913587232778","0.36467914105133936","0.05462716072085325",NULL
"027014_2021","2021-12-31","027014",5659318,2226173,6888187,5659318,2271742,1034590,2668246,4350648,1918664,986232,NULL,NULL,NULL,NULL,"2.7566378693972657","0.979940943998042","0.5534000895125982","0.3627607423889335","0.4410064891482832","0.22668623156826292","0.36961809368401566",NULL
"026352_2021","2021-12-31","026352",3791388,248677,7077732,3791388,430203,3167201,223310,790820,131933,-71593,NULL,NULL,NULL,NULL,"2.036582213173722","0.5780457133027896","0.9415528092393202","0.4910187241798813","0.16683063149642144","-0.09053008269897068","-0.3205991670771573",NULL
"004820_2021","2021-12-31","004820",92564368,47974131,107962274,92564368,25193523,72394665,6203828,105625201,44004570,13961620,NULL,NULL,NULL,NULL,"1.5979024531124606","1.9042247882521233","0.9402282734348276","0.6258204298091905","0.4166105208169024","0.13218076621695612","2.250484700736384",NULL
"020710_2021","2021-12-31","020710",2438464,1180995,3261699,2438464,489608,1563444,455297,1397039,342400,97571,NULL,NULL,NULL,NULL,"2.1639461640523474","2.4121235764121502","0.8184873795472639","0.46211870545214234","0.2450897934846486","0.06984128574792829","0.21430187328271436",NULL
"023590_2021","2021-12-31","023590",2173169,548200,3671779,2173169,761800,660960,808196,816759,663657,205783,NULL,NULL,NULL,NULL,"2.966051196266412","0.7196114465739039","0.6377355716562765","0.3371485971849623","0.8125493566645731","0.25195069781906293","0.25462016639528035",NULL
"015458_2021","2021-12-31","015458",258128,232524,159445,258128,93650,80983,90069,943247,151690,73894,NULL,NULL,NULL,NULL,"2.244529957110054","2.4829044313934863","0.6597343427703606","0.4455275799871929","0.160816838007436","0.07834003182623428","0.8204154592590125",NULL
"026441_2021","2021-12-31","026441",11959912,2932166,20112510,11959912,1744941,5908722,4306249,238303,1529693,598231,NULL,NULL,NULL,NULL,"3.0109342415520515","1.6803811704808358","0.6399430865377604","0.3321228295854539","6.419109285237702","2.5103796427237595","0.13892159974957324",NULL
"080217_2021","2021-12-31","080217",36626337,36450359,33577509,36626337,28176554,52848,8449783,542569,-1354310,-55068,91644,-7175779,5429924,-1654241,"2.48067132275774","1.2936414793661426","0.7696300231316481","0.40311668491749597","-2.4961064859953295","-0.10149492506943818","-0.006517090438890561",-7084135
"057886_2021","2021-12-31","057886",36626337,36450359,33577509,36626337,28176554,52848,8449783,542569,-1354310,-55068,91644,-7175779,5429924,-1654241,"2.48067132275774","1.2936414793661426","0.7696300231316481","0.40311668491749597","-2.4961064859953295","-0.10149492506943818","-0.006517090438890561",-7084135
"024058_2021","2021-12-31","024058",2542229,616598,3715082,2542229,589530,783101,1209434,1136572,90630,1988,NULL,NULL,NULL,NULL,"3.1557497972871076","1.0459145420928537","0.5316020317071801","0.3168819026336202","0.0797397789141383","0.0017491192814885462","0.0016437440984791232",NULL
"006815_2021","2021-12-31","006815",115863,9495,158271,115863,431203,931829,NULL,5501,-95788,-54161,NULL,NULL,NULL,NULL,"0.12308295036360115","0.022019791142454948",NULL,"8.12460212438754","-17.41283403017633","-9.845664424650064",NULL,NULL
"020524_2021","2021-12-31","020524",5929910,4386209,2536593,5929910,2315443,1253217,2592338,2275744,594996,286221,NULL,NULL,NULL,NULL,"1.9398883614578022","1.8943282127869268","0.5792340786346628","0.5154935819340204","0.26145120013498885","0.12577029753786015","0.11041037086984799",NULL
"026506_2021","2021-12-31","026506",1216393,824241,880099,1216393,140606,158607,932255,1328256,699047,297274,NULL,NULL,NULL,NULL,"5.696076039476894","5.862061362957484","0.24297261479794846","0.17555945409953413","0.5262893598824323","0.2238077599498892","0.3188762731226971",NULL
"024848_2021","2021-12-31","024848",8672666,4979649,8574325,8672666,2415055,3432128,2995009,5153205,93789,329009,NULL,NULL,NULL,NULL,"2.3180348554167023","2.0619195007981186","0.6612820667092504","0.43139989791923755","0.01820012982212041","0.0638455097361739","0.10985242448353244",NULL
